state,date,division,index,year,month,division_label
Johor,2023-07-01,02,174.6,2023,7,Alcoholic Beverages & Tobacco
Johor,2023-08-01,02,174.6,2023,8,Alcoholic Beverages & Tobacco
Johor,2023-09-01,02,175.3,2023,9,Alcoholic Beverages & Tobacco
Johor,2023-10-01,02,175.3,2023,10,Alcoholic Beverages & Tobacco
Johor,2023-11-01,02,175.3,2023,11,Alcoholic Beverages & Tobacco
Johor,2023-12-01,02,175.3,2023,12,Alcoholic Beverages & Tobacco
Johor,2024-01-01,02,174.9,2024,1,Alcoholic Beverages & Tobacco
Johor,2024-02-01,02,175.3,2024,2,Alcoholic Beverages & Tobacco
Johor,2024-03-01,02,175.3,2024,3,Alcoholic Beverages & Tobacco
Johor,2024-04-01,02,175.3,2024,4,Alcoholic Beverages & Tobacco
Johor,2024-05-01,02,175.5,2024,5,Alcoholic Beverages & Tobacco
Johor,2024-06-01,02,175.7,2024,6,Alcoholic Beverages & Tobacco
Johor,2024-07-01,02,175.9,2024,7,Alcoholic Beverages & Tobacco
Johor,2024-08-01,02,175.9,2024,8,Alcoholic Beverages & Tobacco
Johor,2024-09-01,02,176.1,2024,9,Alcoholic Beverages & Tobacco
Johor,2024-10-01,02,176.1,2024,10,Alcoholic Beverages & Tobacco
Johor,2024-11-01,02,176.1,2024,11,Alcoholic Beverages & Tobacco
Johor,2024-12-01,02,176.8,2024,12,Alcoholic Beverages & Tobacco
Johor,2025-01-01,02,177.7,2025,1,Alcoholic Beverages & Tobacco
Johor,2025-02-01,02,177.6,2025,2,Alcoholic Beverages & Tobacco
Johor,2025-03-01,02,177.8,2025,3,Alcoholic Beverages & Tobacco
Johor,2025-04-01,02,177.6,2025,4,Alcoholic Beverages & Tobacco
Johor,2025-05-01,02,177.5,2025,5,Alcoholic Beverages & Tobacco
Johor,2025-06-01,02,177.6,2025,6,Alcoholic Beverages & Tobacco
Johor,2025-07-01,02,177.6,2025,7,Alcoholic Beverages & Tobacco
Johor,2025-08-01,02,177.8,2025,8,Alcoholic Beverages & Tobacco
Johor,2025-09-01,02,177.9,2025,9,Alcoholic Beverages & Tobacco
Johor,2025-10-01,02,177.5,2025,10,Alcoholic Beverages & Tobacco
Johor,2025-11-01,02,180.9,2025,11,Alcoholic Beverages & Tobacco
Johor,2025-12-01,02,181.0,2025,12,Alcoholic Beverages & Tobacco
Johor,2026-01-01,02,181.4,2026,1,Alcoholic Beverages & Tobacco
Johor,2026-02-01,02,181.3,2026,2,Alcoholic Beverages & Tobacco
Johor,2026-03-01,02,182.1,2026,3,Alcoholic Beverages & Tobacco
Johor,2026-04-01,02,182.1,2026,4,Alcoholic Beverages & Tobacco
Johor,2010-01-01,03,101.0,2010,1,Clothing & Footwear
Johor,2010-02-01,03,100.5,2010,2,Clothing & Footwear
Johor,2010-03-01,03,100.5,2010,3,Clothing & Footwear
Johor,2010-04-01,03,100.9,2010,4,Clothing & Footwear
Johor,2010-05-01,03,100.4,2010,5,Clothing & Footwear
Johor,2010-06-01,03,99.0,2010,6,Clothing & Footwear
Johor,2010-07-01,03,99.7,2010,7,Clothing & Footwear
Johor,2010-08-01,03,99.2,2010,8,Clothing & Footwear
Johor,2010-09-01,03,100.1,2010,9,Clothing & Footwear
Johor,2010-10-01,03,100.0,2010,10,Clothing & Footwear
Johor,2010-11-01,03,99.5,2010,11,Clothing & Footwear
Johor,2010-12-01,03,99.0,2010,12,Clothing & Footwear
Johor,2011-01-01,03,99.2,2011,1,Clothing & Footwear
Johor,2011-02-01,03,99.4,2011,2,Clothing & Footwear
Johor,2011-03-01,03,98.7,2011,3,Clothing & Footwear
Johor,2011-04-01,03,98.8,2011,4,Clothing & Footwear
Johor,2011-05-01,03,99.0,2011,5,Clothing & Footwear
Johor,2011-06-01,03,99.1,2011,6,Clothing & Footwear
Johor,2011-07-01,03,98.6,2011,7,Clothing & Footwear
Johor,2011-08-01,03,98.0,2011,8,Clothing & Footwear
Johor,2011-09-01,03,98.3,2011,9,Clothing & Footwear
Johor,2011-10-01,03,98.1,2011,10,Clothing & Footwear
Johor,2011-11-01,03,98.3,2011,11,Clothing & Footwear
Johor,2011-12-01,03,98.1,2011,12,Clothing & Footwear
Johor,2012-01-01,03,98.3,2012,1,Clothing & Footwear
Johor,2012-02-01,03,98.9,2012,2,Clothing & Footwear
Johor,2012-03-01,03,98.2,2012,3,Clothing & Footwear
Johor,2012-04-01,03,98.3,2012,4,Clothing & Footwear
Johor,2012-05-01,03,98.1,2012,5,Clothing & Footwear
Johor,2012-06-01,03,98.0,2012,6,Clothing & Footwear
Johor,2012-07-01,03,97.9,2012,7,Clothing & Footwear
Johor,2012-08-01,03,97.3,2012,8,Clothing & Footwear
Johor,2012-09-01,03,97.7,2012,9,Clothing & Footwear
Johor,2012-10-01,03,97.5,2012,10,Clothing & Footwear
Johor,2012-11-01,03,97.4,2012,11,Clothing & Footwear
Johor,2012-12-01,03,97.5,2012,12,Clothing & Footwear
Johor,2013-01-01,03,97.7,2013,1,Clothing & Footwear
Johor,2013-02-01,03,97.5,2013,2,Clothing & Footwear
Johor,2013-03-01,03,97.7,2013,3,Clothing & Footwear
Johor,2013-04-01,03,97.8,2013,4,Clothing & Footwear
Johor,2013-05-01,03,97.6,2013,5,Clothing & Footwear
Johor,2013-06-01,03,97.6,2013,6,Clothing & Footwear
Johor,2013-07-01,03,97.4,2013,7,Clothing & Footwear
Johor,2013-08-01,03,97.4,2013,8,Clothing & Footwear
Johor,2013-09-01,03,97.5,2013,9,Clothing & Footwear
Johor,2013-10-01,03,97.5,2013,10,Clothing & Footwear
Johor,2013-11-01,03,97.6,2013,11,Clothing & Footwear
Johor,2013-12-01,03,97.5,2013,12,Clothing & Footwear
Johor,2014-01-01,03,97.7,2014,1,Clothing & Footwear
Johor,2014-02-01,03,97.9,2014,2,Clothing & Footwear
Johor,2014-03-01,03,97.7,2014,3,Clothing & Footwear
Johor,2014-04-01,03,97.7,2014,4,Clothing & Footwear
Johor,2014-05-01,03,97.7,2014,5,Clothing & Footwear
Johor,2014-06-01,03,97.6,2014,6,Clothing & Footwear
Johor,2014-07-01,03,97.6,2014,7,Clothing & Footwear
Johor,2014-08-01,03,97.5,2014,8,Clothing & Footwear
Johor,2014-09-01,03,97.7,2014,9,Clothing & Footwear
Johor,2014-10-01,03,97.7,2014,10,Clothing & Footwear
Johor,2014-11-01,03,97.8,2014,11,Clothing & Footwear
Johor,2014-12-01,03,97.4,2014,12,Clothing & Footwear
Johor,2015-01-01,03,98.6,2015,1,Clothing & Footwear
Johor,2015-02-01,03,98.6,2015,2,Clothing & Footwear
Johor,2015-03-01,03,98.6,2015,3,Clothing & Footwear
Johor,2015-04-01,03,99.6,2015,4,Clothing & Footwear
Johor,2015-05-01,03,99.4,2015,5,Clothing & Footwear
Johor,2015-06-01,03,99.2,2015,6,Clothing & Footwear
Johor,2015-07-01,03,98.9,2015,7,Clothing & Footwear
Johor,2015-08-01,03,98.7,2015,8,Clothing & Footwear
Johor,2015-09-01,03,98.7,2015,9,Clothing & Footwear
Johor,2015-10-01,03,98.9,2015,10,Clothing & Footwear
Johor,2015-11-01,03,98.3,2015,11,Clothing & Footwear
Johor,2015-12-01,03,98.8,2015,12,Clothing & Footwear
Johor,2016-01-01,03,98.9,2016,1,Clothing & Footwear
Johor,2016-02-01,03,98.7,2016,2,Clothing & Footwear
Johor,2016-03-01,03,98.6,2016,3,Clothing & Footwear
Johor,2016-04-01,03,98.8,2016,4,Clothing & Footwear
Johor,2016-05-01,03,98.9,2016,5,Clothing & Footwear
Johor,2016-06-01,03,98.7,2016,6,Clothing & Footwear
Johor,2016-07-01,03,98.7,2016,7,Clothing & Footwear
Johor,2016-08-01,03,98.6,2016,8,Clothing & Footwear
Johor,2016-09-01,03,98.8,2016,9,Clothing & Footwear
Johor,2016-10-01,03,98.9,2016,10,Clothing & Footwear
Johor,2016-11-01,03,99.0,2016,11,Clothing & Footwear
Johor,2016-12-01,03,99.1,2016,12,Clothing & Footwear
Johor,2017-01-01,03,99.4,2017,1,Clothing & Footwear
Johor,2017-02-01,03,99.6,2017,2,Clothing & Footwear
Johor,2017-03-01,03,99.7,2017,3,Clothing & Footwear
Johor,2017-04-01,03,100.0,2017,4,Clothing & Footwear
Johor,2017-05-01,03,100.1,2017,5,Clothing & Footwear
Johor,2017-06-01,03,100.0,2017,6,Clothing & Footwear
Johor,2017-07-01,03,100.0,2017,7,Clothing & Footwear
Johor,2017-08-01,03,99.9,2017,8,Clothing & Footwear
Johor,2017-09-01,03,100.2,2017,9,Clothing & Footwear
Johor,2017-10-01,03,100.1,2017,10,Clothing & Footwear
Johor,2017-11-01,03,100.1,2017,11,Clothing & Footwear
Johor,2017-12-01,03,100.1,2017,12,Clothing & Footwear
Johor,2018-01-01,03,100.4,2018,1,Clothing & Footwear
Johor,2018-02-01,03,100.3,2018,2,Clothing & Footwear
Johor,2018-03-01,03,100.3,2018,3,Clothing & Footwear
Johor,2018-04-01,03,100.4,2018,4,Clothing & Footwear
Johor,2018-05-01,03,100.4,2018,5,Clothing & Footwear
Johor,2018-06-01,03,97.6,2018,6,Clothing & Footwear
Johor,2018-07-01,03,97.3,2018,7,Clothing & Footwear
Johor,2018-08-01,03,96.9,2018,8,Clothing & Footwear
Johor,2018-09-01,03,97.0,2018,9,Clothing & Footwear
Johor,2018-10-01,03,97.1,2018,10,Clothing & Footwear
Johor,2018-11-01,03,96.9,2018,11,Clothing & Footwear
Johor,2018-12-01,03,96.9,2018,12,Clothing & Footwear
Johor,2019-01-01,03,97.0,2019,1,Clothing & Footwear
Johor,2019-02-01,03,97.0,2019,2,Clothing & Footwear
Johor,2019-03-01,03,97.1,2019,3,Clothing & Footwear
Johor,2019-04-01,03,97.0,2019,4,Clothing & Footwear
Johor,2019-05-01,03,96.9,2019,5,Clothing & Footwear
Johor,2019-06-01,03,96.7,2019,6,Clothing & Footwear
Johor,2019-07-01,03,96.4,2019,7,Clothing & Footwear
Johor,2019-08-01,03,96.3,2019,8,Clothing & Footwear
Johor,2019-09-01,03,96.1,2019,9,Clothing & Footwear
Johor,2019-10-01,03,95.9,2019,10,Clothing & Footwear
Johor,2019-11-01,03,95.9,2019,11,Clothing & Footwear
Johor,2019-12-01,03,95.7,2019,12,Clothing & Footwear
Johor,2020-01-01,03,95.6,2020,1,Clothing & Footwear
Johor,2020-02-01,03,95.4,2020,2,Clothing & Footwear
Johor,2020-03-01,03,95.6,2020,3,Clothing & Footwear
Johor,2020-04-01,03,95.8,2020,4,Clothing & Footwear
Johor,2020-05-01,03,95.7,2020,5,Clothing & Footwear
Johor,2020-06-01,03,95.6,2020,6,Clothing & Footwear
Johor,2020-07-01,03,95.7,2020,7,Clothing & Footwear
Johor,2020-08-01,03,95.3,2020,8,Clothing & Footwear
Johor,2020-09-01,03,95.3,2020,9,Clothing & Footwear
Johor,2020-10-01,03,95.3,2020,10,Clothing & Footwear
Johor,2020-11-01,03,95.3,2020,11,Clothing & Footwear
Johor,2020-12-01,03,95.3,2020,12,Clothing & Footwear
Johor,2021-01-01,03,95.3,2021,1,Clothing & Footwear
Johor,2021-02-01,03,95.2,2021,2,Clothing & Footwear
Johor,2021-03-01,03,95.3,2021,3,Clothing & Footwear
Johor,2021-04-01,03,95.3,2021,4,Clothing & Footwear
Johor,2021-05-01,03,95.1,2021,5,Clothing & Footwear
Johor,2021-06-01,03,95.1,2021,6,Clothing & Footwear
Johor,2021-07-01,03,95.1,2021,7,Clothing & Footwear
Johor,2021-08-01,03,95.2,2021,8,Clothing & Footwear
Johor,2021-09-01,03,95.1,2021,9,Clothing & Footwear
Johor,2021-10-01,03,95.2,2021,10,Clothing & Footwear
Johor,2021-11-01,03,95.2,2021,11,Clothing & Footwear
Johor,2021-12-01,03,95.2,2021,12,Clothing & Footwear
Johor,2022-01-01,03,95.3,2022,1,Clothing & Footwear
Johor,2022-02-01,03,95.2,2022,2,Clothing & Footwear
Johor,2022-03-01,03,95.0,2022,3,Clothing & Footwear
Johor,2022-04-01,03,95.0,2022,4,Clothing & Footwear
Johor,2022-05-01,03,95.3,2022,5,Clothing & Footwear
Johor,2022-06-01,03,95.6,2022,6,Clothing & Footwear
Johor,2022-07-01,03,96.0,2022,7,Clothing & Footwear
Johor,2022-08-01,03,96.1,2022,8,Clothing & Footwear
Johor,2022-09-01,03,95.9,2022,9,Clothing & Footwear
Johor,2022-10-01,03,96.1,2022,10,Clothing & Footwear
Johor,2022-11-01,03,96.1,2022,11,Clothing & Footwear
Johor,2022-12-01,03,96.0,2022,12,Clothing & Footwear
Johor,2023-01-01,03,96.1,2023,1,Clothing & Footwear
Johor,2023-02-01,03,96.2,2023,2,Clothing & Footwear
Johor,2023-03-01,03,96.4,2023,3,Clothing & Footwear
Johor,2023-04-01,03,96.2,2023,4,Clothing & Footwear
Johor,2023-05-01,03,96.2,2023,5,Clothing & Footwear
Johor,2023-06-01,03,96.3,2023,6,Clothing & Footwear
Johor,2023-07-01,03,96.4,2023,7,Clothing & Footwear
Johor,2023-08-01,03,96.5,2023,8,Clothing & Footwear
Johor,2023-09-01,03,96.5,2023,9,Clothing & Footwear
Johor,2023-10-01,03,96.5,2023,10,Clothing & Footwear
Johor,2023-11-01,03,96.5,2023,11,Clothing & Footwear
Johor,2023-12-01,03,96.5,2023,12,Clothing & Footwear
Johor,2024-01-01,03,96.6,2024,1,Clothing & Footwear
Johor,2024-02-01,03,96.5,2024,2,Clothing & Footwear
Johor,2024-03-01,03,97.0,2024,3,Clothing & Footwear
Johor,2024-04-01,03,97.1,2024,4,Clothing & Footwear
Johor,2024-05-01,03,98.2,2024,5,Clothing & Footwear
Johor,2024-06-01,03,98.1,2024,6,Clothing & Footwear
Johor,2024-07-01,03,98.3,2024,7,Clothing & Footwear
Johor,2024-08-01,03,98.3,2024,8,Clothing & Footwear
Johor,2024-09-01,03,98.1,2024,9,Clothing & Footwear
Johor,2024-10-01,03,98.1,2024,10,Clothing & Footwear
Johor,2024-11-01,03,98.0,2024,11,Clothing & Footwear
Johor,2024-12-01,03,98.3,2024,12,Clothing & Footwear
Johor,2025-01-01,03,98.4,2025,1,Clothing & Footwear
Johor,2025-02-01,03,98.5,2025,2,Clothing & Footwear
Johor,2025-03-01,03,98.4,2025,3,Clothing & Footwear
Johor,2025-04-01,03,98.4,2025,4,Clothing & Footwear
Johor,2025-05-01,03,98.6,2025,5,Clothing & Footwear
Johor,2025-06-01,03,98.6,2025,6,Clothing & Footwear
Johor,2025-07-01,03,98.6,2025,7,Clothing & Footwear
Johor,2025-08-01,03,98.9,2025,8,Clothing & Footwear
Johor,2025-09-01,03,98.8,2025,9,Clothing & Footwear
Johor,2025-10-01,03,98.8,2025,10,Clothing & Footwear
Johor,2025-11-01,03,98.7,2025,11,Clothing & Footwear
Johor,2025-12-01,03,98.8,2025,12,Clothing & Footwear
Johor,2026-01-01,03,98.8,2026,1,Clothing & Footwear
Johor,2026-02-01,03,98.8,2026,2,Clothing & Footwear
Johor,2026-03-01,03,98.8,2026,3,Clothing & Footwear
Johor,2026-04-01,03,98.9,2026,4,Clothing & Footwear
Johor,2010-01-01,04,99.8,2010,1,"Housing, Water, Electricity & Gas"
Johor,2010-02-01,04,99.7,2010,2,"Housing, Water, Electricity & Gas"
Johor,2010-03-01,04,99.7,2010,3,"Housing, Water, Electricity & Gas"
Johor,2010-04-01,04,99.7,2010,4,"Housing, Water, Electricity & Gas"
Johor,2010-05-01,04,99.9,2010,5,"Housing, Water, Electricity & Gas"
Johor,2010-06-01,04,99.9,2010,6,"Housing, Water, Electricity & Gas"
Johor,2010-07-01,04,100.0,2010,7,"Housing, Water, Electricity & Gas"
Johor,2010-08-01,04,100.3,2010,8,"Housing, Water, Electricity & Gas"
Johor,2010-09-01,04,100.1,2010,9,"Housing, Water, Electricity & Gas"
Johor,2010-10-01,04,100.1,2010,10,"Housing, Water, Electricity & Gas"
Johor,2010-11-01,04,100.3,2010,11,"Housing, Water, Electricity & Gas"
Johor,2010-12-01,04,100.3,2010,12,"Housing, Water, Electricity & Gas"
Johor,2011-01-01,04,100.6,2011,1,"Housing, Water, Electricity & Gas"
Johor,2011-02-01,04,101.1,2011,2,"Housing, Water, Electricity & Gas"
Johor,2011-03-01,04,101.2,2011,3,"Housing, Water, Electricity & Gas"
Johor,2011-04-01,04,101.2,2011,4,"Housing, Water, Electricity & Gas"
Johor,2011-05-01,04,101.5,2011,5,"Housing, Water, Electricity & Gas"
Johor,2011-06-01,04,101.7,2011,6,"Housing, Water, Electricity & Gas"
Johor,2011-07-01,04,101.8,2011,7,"Housing, Water, Electricity & Gas"
Johor,2011-08-01,04,102.1,2011,8,"Housing, Water, Electricity & Gas"
Johor,2011-09-01,04,102.1,2011,9,"Housing, Water, Electricity & Gas"
Johor,2011-10-01,04,102.1,2011,10,"Housing, Water, Electricity & Gas"
Johor,2011-11-01,04,102.2,2011,11,"Housing, Water, Electricity & Gas"
Johor,2011-12-01,04,102.2,2011,12,"Housing, Water, Electricity & Gas"
Johor,2012-01-01,04,102.2,2012,1,"Housing, Water, Electricity & Gas"
Johor,2012-02-01,04,102.5,2012,2,"Housing, Water, Electricity & Gas"
Johor,2012-03-01,04,102.5,2012,3,"Housing, Water, Electricity & Gas"
Johor,2012-04-01,04,102.5,2012,4,"Housing, Water, Electricity & Gas"
Johor,2012-05-01,04,103.0,2012,5,"Housing, Water, Electricity & Gas"
Johor,2012-06-01,04,103.0,2012,6,"Housing, Water, Electricity & Gas"
Johor,2012-07-01,04,103.1,2012,7,"Housing, Water, Electricity & Gas"
Johor,2012-08-01,04,103.4,2012,8,"Housing, Water, Electricity & Gas"
Johor,2012-09-01,04,103.4,2012,9,"Housing, Water, Electricity & Gas"
Johor,2012-10-01,04,103.3,2012,10,"Housing, Water, Electricity & Gas"
Johor,2012-11-01,04,103.7,2012,11,"Housing, Water, Electricity & Gas"
Johor,2012-12-01,04,103.7,2012,12,"Housing, Water, Electricity & Gas"
Johor,2013-01-01,04,103.7,2013,1,"Housing, Water, Electricity & Gas"
Johor,2013-02-01,04,103.9,2013,2,"Housing, Water, Electricity & Gas"
Johor,2013-03-01,04,103.9,2013,3,"Housing, Water, Electricity & Gas"
Johor,2013-04-01,04,103.9,2013,4,"Housing, Water, Electricity & Gas"
Johor,2013-05-01,04,104.7,2013,5,"Housing, Water, Electricity & Gas"
Johor,2013-06-01,04,104.7,2013,6,"Housing, Water, Electricity & Gas"
Johor,2013-07-01,04,104.7,2013,7,"Housing, Water, Electricity & Gas"
Johor,2013-08-01,04,105.0,2013,8,"Housing, Water, Electricity & Gas"
Johor,2013-09-01,04,105.0,2013,9,"Housing, Water, Electricity & Gas"
Johor,2013-10-01,04,105.0,2013,10,"Housing, Water, Electricity & Gas"
Johor,2013-11-01,04,105.4,2013,11,"Housing, Water, Electricity & Gas"
Johor,2013-12-01,04,105.5,2013,12,"Housing, Water, Electricity & Gas"
Johor,2014-01-01,04,106.5,2014,1,"Housing, Water, Electricity & Gas"
Johor,2014-02-01,04,107.0,2014,2,"Housing, Water, Electricity & Gas"
Johor,2014-03-01,04,107.0,2014,3,"Housing, Water, Electricity & Gas"
Johor,2014-04-01,04,107.1,2014,4,"Housing, Water, Electricity & Gas"
Johor,2014-05-01,04,107.8,2014,5,"Housing, Water, Electricity & Gas"
Johor,2014-06-01,04,107.8,2014,6,"Housing, Water, Electricity & Gas"
Johor,2014-07-01,04,107.9,2014,7,"Housing, Water, Electricity & Gas"
Johor,2014-08-01,04,109.0,2014,8,"Housing, Water, Electricity & Gas"
Johor,2014-09-01,04,109.1,2014,9,"Housing, Water, Electricity & Gas"
Johor,2014-10-01,04,109.1,2014,10,"Housing, Water, Electricity & Gas"
Johor,2014-11-01,04,109.7,2014,11,"Housing, Water, Electricity & Gas"
Johor,2014-12-01,04,109.7,2014,12,"Housing, Water, Electricity & Gas"
Johor,2015-01-01,04,109.7,2015,1,"Housing, Water, Electricity & Gas"
Johor,2015-02-01,04,110.0,2015,2,"Housing, Water, Electricity & Gas"
Johor,2015-03-01,04,109.5,2015,3,"Housing, Water, Electricity & Gas"
Johor,2015-04-01,04,110.0,2015,4,"Housing, Water, Electricity & Gas"
Johor,2015-05-01,04,111.1,2015,5,"Housing, Water, Electricity & Gas"
Johor,2015-06-01,04,111.1,2015,6,"Housing, Water, Electricity & Gas"
Johor,2015-07-01,04,111.2,2015,7,"Housing, Water, Electricity & Gas"
Johor,2015-08-01,04,113.9,2015,8,"Housing, Water, Electricity & Gas"
Johor,2015-09-01,04,114.0,2015,9,"Housing, Water, Electricity & Gas"
Johor,2015-10-01,04,114.0,2015,10,"Housing, Water, Electricity & Gas"
Johor,2015-11-01,04,114.6,2015,11,"Housing, Water, Electricity & Gas"
Johor,2015-12-01,04,114.6,2015,12,"Housing, Water, Electricity & Gas"
Johor,2016-01-01,04,114.8,2016,1,"Housing, Water, Electricity & Gas"
Johor,2016-02-01,04,115.3,2016,2,"Housing, Water, Electricity & Gas"
Johor,2016-03-01,04,115.3,2016,3,"Housing, Water, Electricity & Gas"
Johor,2016-04-01,04,115.3,2016,4,"Housing, Water, Electricity & Gas"
Johor,2016-05-01,04,116.0,2016,5,"Housing, Water, Electricity & Gas"
Johor,2016-06-01,04,116.0,2016,6,"Housing, Water, Electricity & Gas"
Johor,2016-07-01,04,116.1,2016,7,"Housing, Water, Electricity & Gas"
Johor,2016-08-01,04,116.4,2016,8,"Housing, Water, Electricity & Gas"
Johor,2016-09-01,04,116.4,2016,9,"Housing, Water, Electricity & Gas"
Johor,2016-10-01,04,116.4,2016,10,"Housing, Water, Electricity & Gas"
Johor,2016-11-01,04,116.6,2016,11,"Housing, Water, Electricity & Gas"
Johor,2016-12-01,04,116.6,2016,12,"Housing, Water, Electricity & Gas"
Johor,2017-01-01,04,116.7,2017,1,"Housing, Water, Electricity & Gas"
Johor,2017-02-01,04,118.2,2017,2,"Housing, Water, Electricity & Gas"
Johor,2017-03-01,04,118.2,2017,3,"Housing, Water, Electricity & Gas"
Johor,2017-04-01,04,118.2,2017,4,"Housing, Water, Electricity & Gas"
Johor,2017-05-01,04,118.4,2017,5,"Housing, Water, Electricity & Gas"
Johor,2017-06-01,04,118.4,2017,6,"Housing, Water, Electricity & Gas"
Johor,2017-07-01,04,118.4,2017,7,"Housing, Water, Electricity & Gas"
Johor,2017-08-01,04,118.8,2017,8,"Housing, Water, Electricity & Gas"
Johor,2017-09-01,04,118.8,2017,9,"Housing, Water, Electricity & Gas"
Johor,2017-10-01,04,118.8,2017,10,"Housing, Water, Electricity & Gas"
Johor,2017-11-01,04,119.0,2017,11,"Housing, Water, Electricity & Gas"
Johor,2017-12-01,04,119.0,2017,12,"Housing, Water, Electricity & Gas"
Johor,2018-01-01,04,119.0,2018,1,"Housing, Water, Electricity & Gas"
Johor,2018-02-01,04,119.3,2018,2,"Housing, Water, Electricity & Gas"
Johor,2018-03-01,04,119.3,2018,3,"Housing, Water, Electricity & Gas"
Johor,2018-04-01,04,119.3,2018,4,"Housing, Water, Electricity & Gas"
Johor,2018-05-01,04,120.5,2018,5,"Housing, Water, Electricity & Gas"
Johor,2018-06-01,04,120.0,2018,6,"Housing, Water, Electricity & Gas"
Johor,2018-07-01,04,120.5,2018,7,"Housing, Water, Electricity & Gas"
Johor,2018-08-01,04,121.2,2018,8,"Housing, Water, Electricity & Gas"
Johor,2018-09-01,04,121.4,2018,9,"Housing, Water, Electricity & Gas"
Johor,2018-10-01,04,121.4,2018,10,"Housing, Water, Electricity & Gas"
Johor,2018-11-01,04,121.7,2018,11,"Housing, Water, Electricity & Gas"
Johor,2018-12-01,04,121.7,2018,12,"Housing, Water, Electricity & Gas"
Johor,2019-01-01,04,121.7,2019,1,"Housing, Water, Electricity & Gas"
Johor,2019-02-01,04,122.2,2019,2,"Housing, Water, Electricity & Gas"
Johor,2019-03-01,04,122.2,2019,3,"Housing, Water, Electricity & Gas"
Johor,2019-04-01,04,122.2,2019,4,"Housing, Water, Electricity & Gas"
Johor,2019-05-01,04,122.5,2019,5,"Housing, Water, Electricity & Gas"
Johor,2019-06-01,04,122.5,2019,6,"Housing, Water, Electricity & Gas"
Johor,2019-07-01,04,122.5,2019,7,"Housing, Water, Electricity & Gas"
Johor,2019-08-01,04,123.0,2019,8,"Housing, Water, Electricity & Gas"
Johor,2019-09-01,04,123.1,2019,9,"Housing, Water, Electricity & Gas"
Johor,2019-10-01,04,123.1,2019,10,"Housing, Water, Electricity & Gas"
Johor,2019-11-01,04,123.6,2019,11,"Housing, Water, Electricity & Gas"
Johor,2019-12-01,04,123.6,2019,12,"Housing, Water, Electricity & Gas"
Johor,2020-01-01,04,123.6,2020,1,"Housing, Water, Electricity & Gas"
Johor,2020-02-01,04,124.0,2020,2,"Housing, Water, Electricity & Gas"
Johor,2020-03-01,04,124.0,2020,3,"Housing, Water, Electricity & Gas"
Johor,2020-04-01,04,119.5,2020,4,"Housing, Water, Electricity & Gas"
Johor,2020-05-01,04,119.3,2020,5,"Housing, Water, Electricity & Gas"
Johor,2020-06-01,04,119.3,2020,6,"Housing, Water, Electricity & Gas"
Johor,2020-07-01,04,119.3,2020,7,"Housing, Water, Electricity & Gas"
Johor,2020-08-01,04,119.5,2020,8,"Housing, Water, Electricity & Gas"
Johor,2020-09-01,04,119.5,2020,9,"Housing, Water, Electricity & Gas"
Johor,2020-10-01,04,119.5,2020,10,"Housing, Water, Electricity & Gas"
Johor,2020-11-01,04,119.5,2020,11,"Housing, Water, Electricity & Gas"
Johor,2020-12-01,04,119.5,2020,12,"Housing, Water, Electricity & Gas"
Johor,2021-01-01,04,123.1,2021,1,"Housing, Water, Electricity & Gas"
Johor,2021-02-01,04,123.2,2021,2,"Housing, Water, Electricity & Gas"
Johor,2021-03-01,04,123.2,2021,3,"Housing, Water, Electricity & Gas"
Johor,2021-04-01,04,123.2,2021,4,"Housing, Water, Electricity & Gas"
Johor,2021-05-01,04,123.2,2021,5,"Housing, Water, Electricity & Gas"
Johor,2021-06-01,04,123.2,2021,6,"Housing, Water, Electricity & Gas"
Johor,2021-07-01,04,120.0,2021,7,"Housing, Water, Electricity & Gas"
Johor,2021-08-01,04,120.0,2021,8,"Housing, Water, Electricity & Gas"
Johor,2021-09-01,04,120.0,2021,9,"Housing, Water, Electricity & Gas"
